1000000000044233	111208340	杭州快尚电子商务有限公司-商家仓	500001000030558	100163327	杭州快尚电子商务有限公司
1000000000022320	110990659	合肥太火电子商务有限公司【3C】【寄售】	500001000015541	100111646	合肥太火电子商务有限公司
1000000000023197	111002765	网易有道信息技术（北京）有限公司【3C】【寄售】	500001000015227	100110325	网易有道信息技术（北京）有限公司
1000000000021990	110987368	北京兴长信达科技发展有限公司【BOSE】【3C】【寄售】	500001000010081	100098702	北京兴长信达科技发展有限公司
1000000000011739	110865876	义乌市好吉利实业有限公司-厨房电器	500000002009112	100046970	义乌市好吉利实业有限公司
1000000000011592	110863787	芜湖美的生活电器制造有限公司-布谷	500000002010448	BP1561986328976	芜湖美的生活电器制造有限公司
1000000000021855	110986012	北京欧美佳宴商贸有限公司	500001000010054	100098402	北京欧美佳宴商贸有限公司
1000000000007018	110538127	深圳市宝乐电子商务有限公司1	500001000001191	100059501	深圳市宝乐电子商务有限公司
1000000000011850	110868597	深圳瑞科时尚电子有限公司—寄售	500001000008489	100086882	深圳瑞科时尚电子有限公司
1000000000025907	111047670	金华邦先生智能科技有限公司-猫超2	500001000018468	100123961	金华邦先生智能科技有限公司
1000000000011727	110865576	深圳市攀高电子有限公司-寄售	500000002009560	100047882	深圳市攀高电子有限公司
1000000000025583	111041255	北京兴长信达科技发展有限公司【卡西欧】【3C】【寄售】	500001000010081	100098702	北京兴长信达科技发展有限公司
1000000000027629	111074894	深圳贝声贸易有限公司【3C】【寄售】	500001000021231	100131303	深圳贝声贸易有限公司
1000000000022702	110995244	上海度士实业发展有限公司【3C】【寄售】	500001000001668	100062086	上海度士实业发展有限公司
1000000000007068	110538884	北京香橙科技有限公司—生活电器寄售	500001000001806	100063021	北京香橙科技有限公司
1000000000011408	110860022	佛山市小熊营销管理有限公司-寄售生活电器	500000002008472	100045867	佛山市小熊营销管理有限公司
1000000000021200	110978980	广东蓝狮电子商务有限公司	500001000008870	100089101	广东蓝狮电子商务有限公司
1000000000021200	110978980	广东蓝狮电子商务有限公司	500001000008870	100089101	广东蓝狮电子商务有限公司
1000000000030307	111105977	好孩子(中国)商贸有限公司-耐克阿迪商家仓	500001000019303	100127063	好孩子(中国)商贸有限公司
1000000000030717	111110058	好孩子（中国）零售服务有限公司-familybygb商家仓	500001000009514	100092706	好孩子（中国）零售服务有限公司
1000000000029418	111094707	上海美峰食品有限公司寄售	500001000008497	100087261	上海美峰食品有限公司
1000000000029418	111094707	上海美峰食品有限公司寄售	500001000008497	100087261	上海美峰食品有限公司
1000000000030762	111111049	金发拉比妇婴童用品股份有限公司-商家仓	500001000000059	100055486	金发拉比妇婴童用品股份有限公司
1000000000030764	111111054	厦门贝贝怡婴童用品有限公司-商家仓	500001000002091	100064661	厦门贝贝怡婴童用品有限公司
1000000000030763	111111053	厦门蓓蕾初华网络科技有限公司-商家仓	500000002011508	100053061	厦门蓓蕾初华网络科技有限公司
1000000000030766	111111065	诸暨市莱童真针织有限公司-商家仓	500001000016590	100116502	诸暨市莱童真针织有限公司
1000000000030767	111111082	南京妙心坊儿童用品有限公司-商家仓	500001000006393	100076829	南京妙心坊儿童用品有限公司
1000000000030769	111111087	上海太客网络科技有限公司-banz商家仓	500001000007755	100081084	上海太客网络科技有限公司
1000000000030770	111111089	上海太客网络科技有限公司-flapjackkids商家仓	500001000007755	100081084	上海太客网络科技有限公司
1000000000030768	111111083	苍南裕华服饰有限公司-商家仓	500001000007049	100078162	苍南裕华服饰有限公司
1000000000028413	111085915	浙江森马电子商务有限公司-巴拉商家仓	500000002011363	100052288	浙江森马电子商务有限公司
1000000000028414	111085917	浙江森马电子商务有限公司-迷你巴拉商家仓	500000002011363	100052288	浙江森马电子商务有限公司
